Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),WG modifier (%),Active (),Slowest Wheel (km/h),Fastest Wheel (km/h),Wheel Slip (km/h),P (),I (),D (),PID (),WG pull (%),Ignition pull (km/h),Slip ramp (km/h),Slip target (km/h),RPM Limit Off (rpm),RPM Limit Soft (rpm),RPM Limit Medium (rpm),RPM Limit Hard (rpm),Cut type (rpm),Cut pattern (rpm),Cut position (rpm),Wheel Angle (),SimosTools [R1.00:2023_3_1:SL 29.33 HSL CBRICK SWG is38.bin]
987.986,-0.040785115,1.029016,1.1141976,1.7999879,91.850975,0.7518799,14.288175,13.410548,278.78915,142.035,0.0,97.744385,0.0,0.0,397.125,199.5,3652.0,8.627451,-7.65625,0.9760742,343.90042,19449.664,20000.502,1100.0834,499.89316,98.00467,91.3495,0.0,1.5417284,4.0,80.31464,6.7696853,5.624993,1.4999981,5.232,0.0,5.03125,0.036987305,0.0,0.0,0.0,0.0,0.0,0.95703125,0.88378906,68.67981,-1.5625001,188.20477,290.0,0.0,97.99997,99.90234,0.0,189.6241,262.13547,511.5,649.875,3.264633,376.8125,0.0,498.875,79.82713,42.99997,145.41626,1.0,113.83,11.09375,0.0,47.9187,59.277344,99.998474,3.4082031,-9.625244,0.0,112.29,114.08,1.7900009,-4.52,0.0,0.64,0.0,0.0,0.0,0.0,6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6406281,0
988.007,-0.032628093,1.0491065,1.1465665,1.7999879,91.84982,0.7518799,14.290785,13.978888,285.76834,146.43272,0.0,97.744385,0.0,0.0,397.125,199.5,3657.0,8.627451,-7.703125,0.99072266,350.5836,19462.4,20000.502,1100.0834,499.89316,103.51531,96.11833,0.0,1.7021328,4.0,83.06732,6.7694087,4.874994,1.4999981,5.232,0.0,4.625,0.10406494,0.0,0.0,0.0,0.0,0.0,0.9248047,0.86328125,69.90051,-1.5625001,193.11417,290.0,0.0,97.99997,99.90234,0.0,194.48306,262.32617,511.5,649.875,3.3929565,391.59375,0.0,499.59375,79.82713,42.99997,148.22998,1.0,114.03,31.21875,0.0,47.11609,59.179688,99.998474,3.4082031,-9.625244,0.0,112.47,114.36,1.8899994,-4.42,0.0,0.24,0.0,0.0,0.0,0.0,6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6406281,0
988.027,-0.026102474,1.0758926,1.194414,1.7999879,91.848785,0.7518799,14.280893,14.691278,285.8924,146.69685,0.0,97.744385,0.0,0.0,384.375,198.75,3639.0,8.627451,-7.734375,0.99749756,354.11588,19615.234,20000.502,1100.0834,499.89316,107.457535,100.39967,0.0,1.8304564,4.0,85.55145,6.76916,4.1249948,0.74999905,6.06,0.0,4.921875,0.15509033,0.0,0.0,0.0,0.0,0.0,0.9003906,0.85253906,71.85516,-1.5625001,200.83696,290.0,0.0,97.99997,99.90234,0.0,202.1695,262.44226,517.875,649.875,3.1831152,398.875,0.0,499.59375,79.82713,42.99997,151.98364,1.0,114.39,46.53125,0.0,46.87805,59.7229,99.998474,3.4082031,-9.625244,0.0,112.65,114.87,2.2200012,-4.12,0.0,-0.56,0.0,0.0,0.0,0.0,6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7937534,0
988.047,-0.020881979,1.105357,1.2322897,1.7999879,91.84785,0.7518799,14.285687,15.811814,289.96475,148.05412,0.0,97.744385,0.0,0.0,382.5,198.375,3644.0,8.627451,-8.140625,1.0092163,359.06604,19749.494,20000.502,1100.0834,499.89316,110.31883,104.19354,0.0,1.6206151,4.0,86.987305,6.7689357,3.7499952,0.37499952,6.356,0.0,5.5859375,0.2131958,0.0,0.0,0.0,0.0,0.0,0.8701172,0.84765625,72.31598,-1.5625001,207.04762,290.0,0.0,97.99997,99.90234,0.0,208.23077,262.51688,521.625,649.875,3.0152423,416.25,0.0,499.59375,79.82713,42.99997,154.88281,1.0,114.74,63.96875,0.0,45.184326,59.588623,99.998474,3.4033203,-9.625244,0.0,112.65,114.95,2.2999954,-4.07,0.0,0.08,0.0,0.0,0.0,0.0,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9468787,0
988.067,-0.016705584,1.1733929,1.2783612,1.7999879,91.84701,0.7518799,14.277325,16.71296,293.69073,150.16263,0.0,97.744385,0.0,0.0,382.5,198.375,3655.0,8.627451,-8.1015625,1.0193481,363.46066,19863.59,20000.502,1100.0834,499.89316,112.39592,107.30917,0.0,1.4527422,4.0,87.501526,6.768734,2.9999962,0.37499952,6.356,0.0,6.140625,0.23937988,0.0,0.0,0.0,0.0,0.0,0.85058594,0.84472656,73.67401,-1.5625001,214.48442,290.0,0.0,97.99997,99.90234,0.0,215.87578,262.6164,521.625,649.875,2.724694,428.03125,0.0,499.59375,79.82713,42.99997,159.12476,1.0,114.9,71.8125,0.0,45.629883,59.295654,99.998474,3.4033203,-9.625244,0.0,112.78,114.9,2.1200027,-4.28,0.0,-0.24,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.100004,0
988.086,-0.013364467,1.2568572,1.3185884,1.7999879,91.84625,0.7518799,14.28319,17.791979,303.8011,155.8009,0.0,97.744385,0.0,0.0,375.375,197.625,3662.0,8.627451,-8.1796875,1.0328369,368.6596,20007.932,20000.502,1100.0834,499.89316,114.64257,111.14543,0.0,1.1621939,4.0,88.62305,6.7685523,2.2499971,-0.37499952,6.668,0.0,7.046875,0.32165527,0.0,0.0,0.0,0.0,0.0,0.8388672,0.84472656,74.35303,-1.5625001,221.05243,290.0,0.0,97.99997,99.90234,0.0,221.99509,262.73245,522.0,649.875,2.3360052,436.84375,0.0,499.1875,79.82713,42.99997,162.3291,1.0,114.92,96.5,0.0,43.69507,59.118652,99.998474,3.4033203,-9.625244,0.0,113.01,115.37,2.3600006,-4.07,0.0,-0.16,0.0,0.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2531292,0
988.107,-0.010691574,1.365243,1.3688964,1.7999879,91.846405,0.7518799,14.269717,18.744823,313.44867,161.05641,0.0,97.744385,0.0,0.0,375.375,197.625,3680.0,8.627451,-8.234375,1.0594482,378.16196,20073.205,20000.502,1100.0834,499.89316,118.28807,115.55395,0.0,0.7735051,4.0,89.90784,6.7683887,1.8749976,-0.37499952,6.668,0.0,7.0078125,0.4376831,0.0,0.0,0.0,0.0,0.0,0.83203125,0.84277344,74.94049,-1.5625001,228.7361,290.0,0.0,97.99997,99.90234,0.0,230.19562,262.86514,522.0,649.875,2.0250542,452.125,0.0,500.0,79.82713,42.99997,167.08984,1.0,115.29,131.3125,0.0,40.689087,58.63037,99.06464,3.4033203,-9.625244,0.0,113.18,115.93,2.75,-3.72,0.0,0.24,0.0,0.0,0.0,0.0,6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4062545,0
988.127,0.0114467405,1.4648473,1.403533,1.7999879,91.84654,0.7518799,14.272005,19.859528,326.00208,168.32996,0.0,97.744385,0.0,0.0,368.25,197.625,3697.0,8.627451,-8.7265625,1.0743408,383.90814,20025.975,20000.502,1100.0834,499.89316,122.18791,118.92391,0.0,0.4625541,4.0,91.8457,6.768242,1.4999981,-0.37499952,6.992,0.0,7.6640625,0.5028076,0.0,0.0,0.0,0.0,0.0,0.828125,0.84277344,74.94049,-1.5625001,234.59412,290.0,0.0,97.99997,99.90234,0.0,235.78429,263.05585,522.375,649.875,1.7762934,461.78125,0.0,499.59375,79.82713,42.99997,171.06323,1.0,115.83,150.84375,0.0,37.173462,58.17871,94.10858,3.3984375,-9.625244,0.0,113.33,115.84,2.5099945,-3.96,0.0,0.0,0.0,0.0,0.0,0.0,6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4500046,0
988.147,0.029157393,1.560939,1.4623989,1.7999879,91.846664,0.7518799,14.297044,20.709373,335.27042,173.91536,0.0,97.744385,0.0,0.0,360.375,197.625,3707.0,8.627451,-9.21875,1.1010132,393.42706,20008.994,20000.502,1100.0834,499.89316,126.89315,123.4384,0.0,0.21379328,4.0,94.184875,6.7681093,1.1249986,-0.37499952,7.336,0.0,7.8046875,0.62042236,0.0,0.0,0.0,0.0,0.0,0.8251953,0.84277344,74.94049,-1.5625001,243.66652,290.0,0.0,97.99997,99.90234,0.0,244.78911,263.24655,523.875,649.875,1.5772847,474.6875,0.0,500.0,79.82713,42.99997,175.20142,1.0,115.88,186.125,0.0,33.773804,58.050537,89.6225,3.227539,-9.625244,0.0,113.42,116.02,2.5999985,-3.87,0.0,-0.64,0.0,0.0,0.0,0.0,6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4500046,0
988.166,0.06332591,1.6743757,1.4947383,1.7999879,91.84677,0.7518799,14.308712,22.025555,343.8933,178.87085,0.0,97.744385,0.0,0.0,360.375,197.25,3698.0,8.627451,-9.453125,1.1199951,400.20142,20000.502,20000.502,1100.0834,499.89316,129.161,125.62147,0.0,0.0147845745,4.0,95.3125,6.76799,0.37499952,-0.74999905,7.336,0.0,7.9765625,0.68310547,0.0,0.0,0.0,0.0,0.0,0.82714844,0.84277344,74.94049,-1.5625001,249.00018,290.0,0.0,97.99997,99.90234,0.0,250.26167,263.3958,523.875,649.875,1.4180778,482.59375,0.0,500.0,79.82713,42.99997,180.7312,1.0,116.01,204.9375,0.0,32.36389,58.22754,88.438416,3.149414,-9.625244,0.0,113.58,116.54,2.959999,-3.51,0.0,0.4,0.0,0.0,0.0,0.0,6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4062545,0
988.185,0.09066073,1.7760003,1.5278735,1.7999879,91.84687,0.7518799,14.31102,22.799334,355.35086,184.38158,0.0,97.744385,0.0,0.0,353.625,197.25,3706.0,8.627451,-9.40625,1.1398315,407.29086,20025.975,20000.502,1100.0834,499.89316,132.31902,129.05502,0.0,-0.1444223,4.0,96.8811,6.767883,0.0,-0.74999905,7.7,0.0,8.78125,0.7317505,0.0,0.0,0.0,0.0,0.0,0.8310547,0.84277344,74.94049,-1.5625001,254.31638,290.0,0.0,97.99997,99.90234,0.0,255.5684,263.52847,525.0,649.875,1.4469622,488.75,0.0,500.0,79.82713,42.99997,184.53369,1.0,116.46,219.53125,0.0,16.003418,58.026123,71.90094,3.0615234,-9.625244,0.0,113.77,116.78,3.0100021,-3.44,0.0,-0.16,0.0,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3406293,0
988.207,0.112528585,1.9104002,1.5738225,1.7999879,91.84612,0.7518799,14.300917,23.570696,363.83203,189.19061,0.0,97.744385,0.0,0.0,346.125,196.875,3706.0,8.627451,-9.3828125,1.1569824,413.43506,19957.518,20000.502,1100.0834,499.89316,137.40576,133.35756,0.0,-0.11553788,4.0,99.409485,6.7677865,-0.74999905,-1.1249986,8.008,0.0,8.8515625,0.7421875,0.0,0.0,0.0,0.0,0.0,0.8310547,0.84277344,74.94049,-1.5625001,261.42056,290.0,0.0,97.99997,99.90234,0.0,262.96466,263.63626,524.625,649.875,1.4700698,485.5,0.0,499.78125,79.82713,42.99997,189.48364,1.0,116.67,222.65625,0.03967285,4.486084,58.050537,60.96649,2.8198242,-9.625244,0.0,114.17,116.82,2.6500015,-3.81,0.0,-0.96,0.0,0.0,0.0,0.0,6.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3406293,0
988.226,0.13002287,2.0391603,1.6009707,1.7999879,91.84545,0.7518799,14.299704,24.601448,377.1759,196.12935,0.0,97.744385,0.0,0.0,346.125,196.875,3720.0,8.627451,-9.3828125,1.1782227,421.01373,19906.574,20000.502,1100.0834,499.89316,138.86821,135.6254,0.0,-0.09243035,4.0,99.998474,6.7676997,-1.1249986,-1.1249986,8.008,0.0,9.125,0.75683594,0.0,0.0,0.0,0.0,0.0,0.8359375,0.8417969,74.94049,-1.5625001,265.83548,290.0,0.0,97.99997,99.90234,0.0,267.54996,263.76892,524.625,649.875,1.4885558,485.90625,0.0,499.78125,79.82713,42.99997,192.90161,1.0,116.76,227.0625,0.02746582,-0.9613037,57.678223,55.397034,2.5219727,-9.625244,0.0,114.17,117.31,3.1399994,-3.31,0.0,0.32,0.0,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2968793,0
988.247,0.14401829,2.1469142,1.6314442,1.7999879,91.84485,0.7518799,14.310574,25.242039,387.2322,202.11925,0.0,97.744385,0.0,0.0,339.0,196.875,3737.0,8.627451,-9.375,1.1972656,428.29388,19898.082,20000.502,1100.0834,499.89316,138.86821,138.27475,0.0,-0.07394433,4.0,99.998474,6.7676215,-1.1249986,-1.1249986,8.32,0.0,9.5,0.7463379,0.0,0.0,0.0,0.0,0.0,0.8466797,0.8417969,74.94049,-1.5625001,270.26892,290.0,0.0,97.99997,99.90234,0.0,271.9363,263.94305,525.0,649.875,1.5033447,482.5,0.0,499.78125,79.82713,42.99997,195.72144,0.0,117.31,223.90625,-0.20751953,-7.4768066,57.226562,48.310852,2.2460938,-9.625244,0.0,114.08,117.54,3.459999,-2.99,0.0,-0.24,0.0,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2968793,0
988.266,0.17521463,2.246266,1.6435225,1.7999879,91.84431,0.7518799,14.306464,25.88531,394.9587,207.09425,0.0,97.744385,0.0,0.0,339.0,196.875,3750.0,8.627451,-9.34375,1.2159424,434.96875,19838.117,20000.502,1100.0834,499.89316,140.01273,139.22852,0.0,-0.059155464,4.0,99.998474,6.7675514,-0.74999905,-1.1249986,8.32,0.0,9.2265625,0.7315674,0.0,0.0,0.0,0.0,0.0,0.85253906,0.8408203,74.94049,-1.5625001,271.9117,290.0,0.0,97.99997,99.90234,0.0,273.58636,264.14206,525.0,649.875,1.6714257,482.78125,0.0,499.78125,79.82713,42.99997,196.0083,0.0,117.49,219.46875,-0.5371094,-12.631226,56.896973,42.4057,2.0410156,-9.625244,0.0,114.45,117.7,3.25,-3.2,0.0,-1.2,0.0,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2968793,0
988.286,0.1801717,2.3422563,1.541666,1.699991,91.84382,0.7518799,14.291868,26.123713,402.22763,211.63934,0.0,97.744385,0.0,0.0,333.375,197.25,3759.0,8.627451,-9.28125,1.1304932,404.39706,19713.94,20000.502,1100.0834,499.89316,138.4867,131.74675,0.0,0.10892558,4.0,99.24469,6.767488,-2.2499971,-0.74999905,8.584,0.0,9.375,0.73583984,0.0,0.0,0.0,0.0,0.0,0.8564453,0.8408203,74.94049,-1.5625001,273.1757,290.0,0.0,97.99997,99.90234,0.0,274.6726,264.36594,526.125,649.875,1.9621406,485.875,0.0,500.0,79.82713,42.99997,190.25879,0.0,117.73,220.75,-0.6652832,-13.998413,56.68335,40.568542,1.7919922,-9.625244,0.0,114.5,118.37,3.8700027,-2.57,0.0,0.96,0.0,0.0,0.0,0.0,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2531292,0
988.306,0.18413737,2.4369025,1.5407543,1.699991,91.84255,0.7518799,14.29337,26.307268,409.45938,215.96153,0.0,97.744385,0.0,0.0,334.125,197.25,3765.0,8.627451,-8.7890625,1.1331177,405.334,19686.346,20000.502,1100.0834,499.89316,139.80078,132.06468,0.0,0.39964044,4.0,99.894714,6.7674313,-2.2499971,-0.74999905,8.584,0.0,9.2421875,0.7376709,0.0,0.0,0.0,0.0,0.0,0.85839844,0.8408203,74.94049,-1.5625001,272.96118,290.0,0.0,97.99997,99.90234,0.0,274.5897,264.53177,527.25,649.875,2.1947124,485.78125,0.0,500.0,79.82713,42.99997,188.48267,0.0,118.25,221.3125,-0.90026855,-14.071655,56.549072,40.229797,1.6796875,-9.625244,0.0,114.62,118.5,3.8799973,-2.56,0.0,-0.16,0.0,0.0,0.0,0.0,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2531292,0
988.327,0.2073099,2.549761,1.5455608,1.699991,91.841415,0.7518799,14.294421,26.276314,416.86148,220.21657,0.0,97.744385,0.0,0.0,334.125,196.5,3775.0,8.627451,-8.140625,1.09198,390.62445,19683.691,20000.502,1100.0834,499.89316,140.01273,132.70052,0.0,0.6322123,4.0,99.998474,6.7673798,-2.2499971,-1.4999981,8.584,0.0,8.8671875,0.82110596,0.0,0.0,0.0,0.0,0.0,0.8544922,0.8408203,74.94049,-1.5625001,272.95245,290.0,0.0,97.99997,99.90234,0.0,274.4653,264.73907,527.25,649.875,2.38077,449.125,0.0,499.875,79.82713,42.99997,188.07983,0.0,118.54,246.34375,-1.0681152,-13.366699,56.30493,39.81476,1.5966797,-9.625244,0.0,115.19,118.89,3.699997,-2.73,0.0,-0.64,0.0,0.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2093792,0
988.347,0.20584792,2.6511545,1.5374056,1.699991,91.84039,0.7518799,14.301017,26.275196,426.11795,225.70439,0.0,97.744385,0.0,0.0,343.5,196.5,3775.0,8.627451,-7.8515625,1.0953369,391.82675,19876.326,20000.502,1100.0834,499.89316,137.6389,131.51361,0.0,0.81826985,4.0,98.82507,6.7673335,-2.2499971,-1.4999981,8.152,0.0,9.0,0.8153076,0.0,0.0,0.0,0.0,0.0,0.8564453,0.8408203,74.94049,-1.5625001,271.55872,290.0,0.0,97.99997,99.90234,0.0,272.82352,264.87173,528.375,649.875,2.5296159,464.3125,0.0,500.0,79.82713,42.99997,187.10327,0.0,118.78,244.59375,-1.1871338,-9.243774,56.33545,43.806458,1.5332031,-9.625244,0.0,115.55,119.5,3.949997,-2.46,0.0,0.4,0.0,0.0,0.0,0.0,6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.100004,0
988.366,0.20467833,2.747962,1.521267,1.699991,91.83947,0.7518799,14.305634,26.07313,433.0371,229.36932,0.0,97.744385,0.0,0.0,345.375,196.5,3780.0,8.627451,-7.828125,1.0945435,391.54483,19992.012,20000.502,1100.0834,499.89316,135.47704,130.62343,0.0,0.96711576,4.0,97.628784,6.767292,-2.2499971,-1.4999981,8.068,0.0,9.0,0.81933594,0.0,0.0,0.0,0.0,0.0,0.8613281,0.8388672,74.94049,-1.5625001,268.85852,290.0,0.0,97.99997,99.90234,0.0,270.17017,265.0044,528.375,649.875,2.8049428,463.9375,0.0,500.0,79.82713,42.99997,184.94873,0.0,119.49,245.8125,-1.2695312,-6.744385,56.219482,46.150208,1.550293,-9.625244,0.0,115.51,119.51,4.0,-2.4,0.0,-0.56,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056254,0
988.386,0.20374265,2.842935,1.5142726,1.699991,91.83864,0.7518799,14.308866,25.681515,440.23608,233.49129,0.0,97.744385,0.0,0.0,345.375,196.5,3799.0,8.627451,-7.7265625,1.0890503,389.5714,20034.465,20000.502,1100.0834,499.89316,134.62924,130.22073,0.0,1.2424427,4.0,97.21069,6.767255,-2.2499971,-1.4999981,8.068,0.0,9.265625,0.8416748,0.0,0.0,0.0,0.0,0.0,0.8652344,0.8388672,74.94049,-1.5625001,266.95483,290.0,0.0,97.99997,99.90234,0.0,268.23822,265.14536,528.375,649.875,3.0252044,463.65625,0.0,500.0,79.82713,42.99997,183.95996,0.0,119.5,252.5,-1.3214111,-4.1259766,55.93872,48.277283,1.5576172,-9.625244,0.0,115.88,119.71,3.8300018,-2.56,0.0,-1.2,0.0,0.0,0.0,0.0,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9906287,0
988.407,0.20299414,2.9184241,1.5090896,1.699991,91.83789,0.7518799,14.299409,25.405441,446.4639,237.98462,0.0,97.744385,0.0,0.0,346.5,196.5,3816.0,8.627451,-7.9453125,1.0925903,390.84003,20038.71,20000.502,1100.0834,499.89316,134.90479,130.55984,0.0,1.4627043,4.0,96.78345,6.767221,-2.2499971,-1.4999981,7.996,0.0,9.53125,0.85980225,0.0,0.0,0.0,0.0,0.0,0.8671875,0.8378906,74.94049,-1.5625001,265.87982,290.0,0.0,97.99997,99.90234,0.0,267.11053,265.419,528.75,649.875,3.3576636,463.40625,0.0,499.78125,79.82713,42.99997,183.13599,0.0,119.74,257.9375,-1.3458252,-1.8371582,55.27954,49.72992,1.6137695,-9.625244,0.0,116.12,120.36,4.239998,-2.15,0.0,0.48,0.0,0.0,0.0,0.0,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9906287,0
988.427,0.22239532,2.9861197,1.4997089,1.699991,91.83722,0.7518799,14.292789,25.24958,450.73035,241.33394,0.0,97.744385,0.0,0.0,346.5,196.5,3822.0,8.627451,-8.3671875,1.0941162,391.81848,20025.975,20000.502,1100.0834,499.89316,134.71402,130.24193,0.0,1.7951635,4.0,96.69037,6.767191,-2.2499971,-1.4999981,7.996,0.0,9.7578125,0.8652954,0.0,0.0,0.0,0.0,0.0,0.8652344,0.8378906,74.94049,-1.5625001,263.93756,290.0,0.0,97.99997,99.90234,0.0,265.30292,265.64288,528.75,649.875,3.623631,459.625,0.0,499.875,79.82713,42.99997,181.86646,0.0,120.33,259.59375,-1.3336182,0.78430176,55.163574,52.339172,1.6503906,-9.625244,0.0,116.03,120.51,4.4800034,-1.9,0.0,0.16,0.0,0.0,0.0,0.0,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9468787,0
988.446,0.21791625,3.013198,1.4893095,1.699991,91.83662,0.7518799,14.299874,24.96789,455.43546,244.2366,0.0,97.744385,0.0,0.0,348.0,196.875,3805.0,8.627451,-8.4375,1.0894165,390.14352,20025.975,20000.502,1100.0834,499.89316,134.07819,129.60608,0.0,2.061131,4.0,96.93756,6.7671638,-1.8749976,-1.1249986,7.948,0.0,10.0234375,0.8567505,0.0,0.0,0.0,0.0,0.0,0.86328125,0.8388672,74.94049,-1.5625001,262.83304,290.0,0.0,97.99997,99.90234,0.0,264.05914,265.73407,530.625,649.875,3.8364048,464.5,0.0,500.1875,79.82713,42.99997,180.43213,0.0,120.39,257.03125,-1.2420654,2.7618408,55.670166,54.811096,1.7138672,-9.625244,0.0,116.63,120.46,3.8300018,-2.56,0.0,0.08,0.0,0.0,0.0,0.0,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9468787,0
988.467,0.214333,3.0427794,1.4834503,1.699991,91.836075,0.7518799,14.298974,24.807728,455.71542,243.29973,0.0,97.744385,0.0,0.0,349.875,196.875,3821.0,8.627451,-8.8359375,1.0863647,389.049,20135.824,20000.502,1100.0834,499.89316,132.3614,129.18219,0.0,2.2739048,4.0,95.5307,6.7671394,-1.8749976,-1.1249986,7.892,0.0,10.2890625,0.87323,0.0,0.0,0.0,0.0,0.0,0.859375,0.8378906,74.94049,-1.5625001,261.6356,290.0,0.0,97.99997,99.90234,0.0,262.93146,265.84186,530.25,649.875,4.0066237,462.875,0.0,500.0,79.82713,42.99997,179.82178,0.0,120.35,261.96875,-1.1138916,3.4698486,55.230713,55.25055,1.7773438,-9.625244,0.0,116.65,120.77,4.119995,-2.27,0.0,-0.16,0.0,0.0,0.0,0.0,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9468787,0
988.486,0.2114664,3.0733619,1.4812851,1.699991,91.83559,0.7518799,14.304204,24.634075,457.55524,245.30917,0.0,97.744385,0.0,0.0,349.875,196.875,3828.0,8.627451,-8.6953125,1.0852661,389.0656,20094.432,20000.502,1100.0834,499.89316,132.59454,128.97025,0.0,2.4441237,4.0,95.64514,6.7671175,-1.8749976,-1.1249986,7.892,0.0,10.2421875,0.88238525,0.0,0.0,0.0,0.0,0.0,0.8574219,0.8378906,74.94049,-1.5625001,260.88214,290.0,0.0,97.99997,99.90234,0.0,262.3262,265.97455,530.25,649.875,4.142799,458.625,0.0,499.78125,79.82713,42.99997,179.56543,0.0,120.68,264.71875,-0.970459,3.6560059,55.059814,55.586243,1.8212891,-9.625244,0.0,116.92,120.83,3.9100037,-2.48,0.0,0.24,0.0,0.0,0.0,0.0,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9468787,0
988.507,0.22917312,3.1043448,1.4709262,1.699991,91.83597,0.7518799,14.296145,24.524712,459.8647,246.99902,0.0,97.744385,0.0,0.0,349.875,196.5,3825.0,8.627451,-8.765625,1.0849609,388.9744,20034.465,20000.502,1100.0834,499.89316,132.84889,128.54634,0.0,2.580299,4.0,95.77179,6.842285,-1.8749976,-1.4999981,7.852,0.0,10.328125,0.8744507,0.0,0.0,0.0,0.0,0.0,0.85839844,0.8378906,74.94049,-1.5625001,260.00516,290.0,0.0,97.99997,99.90234,0.0,261.36432,266.07404,530.625,649.875,4.407989,458.125,0.0,500.09375,79.82713,42.99997,178.92456,0.0,120.84,262.34375,-0.8514404,4.928589,55.169678,57.044983,1.8774414,-9.625244,0.0,117.11,120.96,3.8499985,-2.54,0.0,-1.04,0.0,0.0,0.0,0.0,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9468787,0
988.527,0.2633385,3.135488,1.4727492,1.699991,91.83631,0.7518799,14.290504,24.397434,462.12732,248.01979,0.0,97.744385,0.0,0.0,351.375,196.5,3836.0,8.627451,-8.796875,1.0857544,389.6709,20077.45,20000.502,1100.0834,499.89316,132.50977,128.73709,0.0,2.845489,4.0,95.60394,6.909936,-1.8749976,-1.4999981,7.804,0.0,10.3125,0.88446045,0.0,0.0,0.0,0.0,0.0,0.8544922,0.8378906,74.94049,-1.5625001,259.56277,290.0,0.0,97.99997,99.90234,0.0,260.7756,266.18182,531.0,649.875,4.620141,457.125,0.0,500.0,79.82713,42.99997,178.79028,0.0,120.97,265.34375,-0.72021484,6.3720703,54.87671,58.363342,1.9116211,-9.625244,0.0,117.41,121.31,3.899994,-2.49,0.0,0.0,0.0,0.0,0.0,0.0,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9468787,0
