Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Comb Mode (),Coolant Temp (°C),Cruise (),DV Position (%),EOI Actual (°),EOI Limit (°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (°C),Ign Table (°),Ign Avg (°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (°),Intake Flow Fact (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (°),SOI Limit (°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),WG modifier (%),Active (),Slowest Wheel (km/h),Fastest Wheel (km/h),Wheel Slip (km/h),P (),I (),D (),PID (),WG pull (%),Ignition pull (km/h),Slip ramp (km/h),Slip target (km/h),RPM Limit Off (rpm),RPM Limit Soft (rpm),RPM Limit Medium (rpm),RPM Limit Hard (rpm),Cut type (rpm),Cut pattern (rpm),Cut position (rpm),Wheel Angle (),SimosTools [R1.00:2023_3_1:SL 29.33 HSL CBRICK SWG is38.bin]
886.104,1.7736433,2.0122883,0.56475717,0.6299937,91.83122,0.0,14.49784,2.6883643,285.25262,104.38317,0.0,97.74432,0.0,0.0,446.625,180.0,2482.0,8.627451,-13.125,0.2954712,127.56861,18622.877,18627.123,1100.0834,499.89316,38.362553,42.55912,0.0,4.1220207,3.0,56.811523,16.541367,13.499983,-27.749964,2.56,0.0,-22.59375,0.28271484,0.0,0.0,0.0,0.0,0.0,1.0029297,0.99902344,57.377625,3.9062495,111.19011,120.73276,0.0,86.99999,43.554688,1.0,112.32837,120.81083,487.5,649.875,0.32886684,50.15625,0.0,212.75,71.42428,41.99998,70.05005,1.0,37.25,84.8125,0.48217773,13.253784,58.843994,71.51337,2.5878906,-9.997559,0.0,36.1,38.13,2.0300026,-5.28,0.0,-0.8,0.0,0.0,0.0,0.0,7.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04379,0
886.123,1.7589147,1.9486654,0.5686214,0.62541556,91.83122,0.0,14.496144,2.8085294,279.49152,97.33379,0.0,97.74432,0.0,0.0,447.0,180.0,2359.0,8.627451,-12.75,0.2904663,126.89698,18724.768,18715.746,1100.0834,499.89316,38.40494,43.830807,0.0,4.2351165,3.0,56.70929,16.541367,12.374984,-14.999981,2.592,0.0,-22.539062,0.25299072,0.0,0.0,0.0,0.0,0.0,0.99609375,0.99902344,57.196045,3.9062495,111.3503,119.75231,0.0,86.99999,43.554688,1.0,112.67663,120.70304,487.875,649.875,0.26309347,122.84375,0.0,210.78125,70.95745,41.99998,69.41528,1.0,37.95,75.90625,0.5157471,12.939453,61.419678,73.85101,2.536621,-9.997559,0.0,36.08,37.69,1.6099968,-5.66,0.0,-0.4,0.0,0.0,0.0,0.0,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.496914,0
886.144,1.7471318,1.9794662,0.5827882,0.63584346,91.83122,0.0,14.494957,2.83177,275.86172,91.3088,0.0,97.74432,0.0,0.0,447.0,185.25,2154.0,8.627451,-12.5625,0.2836914,125.95172,18896.705,18825.594,1100.0834,499.89316,39.930965,44.890545,0.0,4.169343,3.0,57.437134,16.466177,10.499987,-8.2499895,2.592,0.0,-22.53125,0.21697998,0.0,0.0,0.0,0.0,0.0,0.99316406,1.0,57.104492,3.9062495,112.97845,120.86298,0.0,86.99999,43.554688,1.0,114.06964,120.711334,487.875,649.875,0.21047477,161.1875,0.0,212.9375,69.09016,41.99998,69.73877,1.0,37.62,65.09375,0.55236816,11.221313,65.77759,76.460266,2.5854492,-9.997559,0.0,36.42,37.7,1.2800026,-5.97,0.0,0.08,0.0,0.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.950037,0
886.163,1.6977054,2.0480366,0.5912881,0.63609767,91.83122,0.0,14.45897,3.067976,283.1178,85.56696,0.0,97.74432,0.0,0.0,449.625,197.625,2105.0,8.627451,-11.4921875,0.2802124,125.08938,18862.742,18934.912,1100.0834,499.89316,42.537926,46.310596,0.0,4.1167245,3.0,58.88977,16.398506,10.124987,8.2499895,2.668,0.0,-22.414062,0.20996094,0.0,0.0,0.0,0.0,0.0,0.99316406,1.0,56.91986,3.9062495,113.5788,120.24202,0.0,86.99999,43.554688,1.0,114.89881,120.65329,484.875,649.875,0.16837983,199.4375,0.0,212.0625,61.15412,41.99998,70.581055,1.0,37.5,63.0,0.5950928,8.792114,66.796875,75.02594,2.7246094,-9.997559,0.0,36.54,38.18,1.6399994,-5.58,0.0,-0.08,0.0,0.0,0.0,0.0,7.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.446913,0
886.183,1.6581643,2.1317146,0.59853,0.64088774,91.83122,0.0,14.480654,3.155073,289.63272,85.54467,0.0,97.74432,0.0,0.0,449.625,205.5,2068.0,8.627451,-10.8671875,0.27764893,124.28508,18873.355,19019.29,1100.0834,499.89316,44.148727,46.967632,0.0,4.0746293,3.0,59.79767,16.337603,9.749988,7.87499,2.668,0.0,-22.078125,0.20812988,0.0,0.0,0.0,0.0,0.0,0.99609375,1.0,56.932068,3.9062495,114.20045,120.46535,0.0,86.99999,43.75,1.0,115.49583,120.65329,484.875,649.875,0.13470386,202.0,0.0,212.6875,62.087772,41.99998,71.258545,1.0,38.04,62.4375,0.6225586,6.9488525,67.58423,73.93036,2.5439453,-9.997559,0.0,36.61,38.12,1.5099983,-5.69,0.0,-0.24,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.00941,0
886.203,1.6065314,2.165186,0.60666823,0.6520785,91.83122,0.0,14.501692,3.24526,296.21194,85.950096,0.0,97.74432,0.0,0.0,449.625,205.125,2026.0,8.627451,-10.359375,0.26989746,122.999855,18901.48,19044.232,1100.0834,499.89316,45.695946,47.17958,0.0,4.040953,3.0,60.717773,16.28279,9.374988,7.124991,2.668,0.0,-21.726562,0.2156372,0.0,0.0,0.0,0.0,0.0,0.9980469,1.0,56.915283,3.9062495,115.127144,121.95766,0.0,86.99999,44.23828,1.0,116.37474,121.41613,484.875,649.875,0.10776309,203.65625,0.0,215.34375,59.753647,41.99998,72.2168,1.0,37.97,64.6875,0.6500244,6.0913086,68.811035,74.15619,2.7807617,-9.997559,0.0,36.65,38.31,1.6599998,-5.51,0.0,0.08,0.0,0.0,0.0,0.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.550035,0
886.223,1.5652251,2.1785743,0.608085,0.6638205,91.83122,0.0,14.481262,3.3797026,296.41074,84.260994,0.0,97.74432,0.0,0.0,446.625,204.75,2009.0,8.627451,-9.9296875,0.2701416,123.28178,18887.684,19075.541,1100.0834,499.89316,47.07361,47.83662,0.0,4.014013,3.0,61.853027,16.233458,9.374988,6.7499914,2.844,0.0,-20.875,0.22052002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,56.90155,3.9062495,115.32244,123.68523,0.0,86.99999,44.921875,1.0,116.63179,123.01644,482.25,649.875,0.086210474,203.5,0.0,218.96875,60.687298,41.99998,72.3938,1.0,38.17,66.15625,0.68359375,7.3242188,69.87305,76.42975,2.770996,-9.997559,0.0,36.77,38.62,1.8499985,-5.29,0.0,0.48,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.04691,0
886.243,1.5121801,2.1839297,0.6096518,0.6738244,91.83122,0.0,14.490399,3.4080355,296.58588,83.60334,0.0,97.74432,0.0,0.0,446.625,204.75,1993.0,8.627451,-9.5390625,0.27105713,123.70465,18828.78,19091.46,1100.0834,499.89316,48.514854,48.027374,0.0,3.99246,3.0,62.64801,16.189058,9.374988,6.7499914,2.844,0.0,-20.585938,0.22259521,0.0,0.0,0.0,0.0,0.0,1.0029297,1.0,56.90918,3.9062495,115.47323,125.12107,0.0,86.99999,45.507812,1.0,116.698135,124.46749,482.25,649.875,0.06896838,204.09375,0.0,222.0,65.82237,41.99998,72.29004,1.0,38.46,66.78125,0.74157715,10.192871,70.95947,80.43671,2.644043,-9.997559,0.0,37.12,38.55,1.4300003,-5.69,0.0,0.0,0.0,0.0,0.0,0.0,7.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.609407,0
886.263,1.4497441,2.204822,0.61237067,0.68009806,91.83122,0.0,14.485076,3.4299114,296.7955,82.99613,0.0,97.74432,0.0,0.0,446.625,204.75,1964.0,8.627451,-9.421875,0.2701416,123.79586,18891.928,19091.992,1100.0834,499.89316,48.599632,48.090958,0.0,3.9752178,3.0,63.067627,16.1491,8.999989,6.7499914,2.844,0.0,-20.429688,0.22021484,0.0,0.0,0.0,0.0,0.0,0.99902344,1.0,56.895447,3.9062495,115.756294,125.93233,0.0,86.99999,45.80078,1.0,116.9303,125.19717,482.25,649.875,0.2114247,205.03125,0.0,223.65625,64.888725,41.99998,72.29614,1.0,38.37,66.0625,0.8514404,15.924072,72.32056,87.65106,2.8100586,-9.997559,0.0,37.2,38.78,1.579998,-5.52,0.0,-0.16,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.259407,0
886.283,1.3997953,2.2131789,0.6130053,0.68047965,91.83122,0.0,14.463772,3.4709778,298.95862,82.38456,0.0,97.74432,0.0,0.0,445.875,204.375,1954.0,8.627451,-9.0390625,0.26739502,123.58857,18911.033,19113.75,1100.0834,499.89316,48.832775,48.19693,0.0,4.1176744,3.0,63.215637,16.113136,8.999989,6.374992,2.92,0.0,-19.867188,0.22113037,0.0,0.0,0.0,0.0,0.0,0.9941406,1.0,56.88324,3.9062495,115.77055,125.88408,0.0,86.99999,46.38672,1.0,116.98004,125.30496,481.5,649.875,0.16913976,204.84375,0.0,223.96875,65.35555,41.99998,72.17407,1.0,38.64,66.34375,0.97351074,19.769287,72.72339,91.96625,2.956543,-9.997559,0.0,37.37,38.91,1.5400009,-5.54,0.0,0.32,0.0,0.0,0.0,0.0,7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.800032,0
886.304,1.3798362,2.1977715,0.6151247,0.6920519,91.83122,0.0,14.478156,3.4730465,299.13153,82.01249,0.0,97.74432,0.0,0.0,445.875,204.375,1946.0,8.627451,-8.796875,0.27618408,124.64991,18882.906,19139.223,1100.0834,499.89316,49.680565,48.3241,0.0,4.0753894,3.0,64.03198,16.08077,8.999989,6.374992,2.92,0.0,-19.53125,0.2163086,0.0,0.0,0.0,0.0,0.0,0.9902344,1.0,56.880188,3.9062495,115.85144,127.45075,0.0,86.99999,47.070312,1.0,117.04637,126.94673,481.5,649.875,0.13531181,205.71875,0.0,227.6875,64.888725,41.99998,72.19238,1.0,38.78,64.90625,1.1047363,23.394775,73.67554,96.76666,2.932129,-9.997559,0.0,37.69,38.82,1.1300011,-5.93,0.0,0.0,0.0,0.0,0.0,0.0,7.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.296906,0
886.323,1.3838689,2.2103586,0.621377,0.7050655,91.83122,0.0,14.482366,3.4847813,297.20895,81.151764,0.0,97.74432,0.0,0.0,445.875,204.375,1933.0,8.627451,-8.4140625,0.28326416,125.42104,18987.98,19192.29,1100.0834,499.89316,50.062073,48.599632,0.0,4.041561,3.0,64.328,16.051641,8.999989,6.374992,2.92,0.0,-19.171875,0.21362305,0.0,0.0,0.0,0.0,0.0,0.98828125,1.0,56.874084,3.9062495,116.02612,128.6193,0.0,86.99999,47.851562,1.0,117.18735,128.12416,481.5,649.875,0.10824945,207.4375,0.0,231.71875,64.888725,41.99998,72.35718,1.0,38.78,64.09375,1.2237549,26.675415,74.591064,99.998474,3.1762695,-9.997559,0.0,37.76,39.16,1.4000015,-5.61,0.0,0.24,0.0,0.0,0.0,0.0,7.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.596905,0
886.344,1.3670951,2.1966434,0.622166,0.71939325,91.83122,0.0,14.467734,3.5101237,299.31967,81.18211,0.0,97.74432,0.0,0.0,445.5,204.375,1929.0,8.627451,-8.5390625,0.2954712,127.071106,19054.314,19201.842,1100.0834,499.89316,49.447422,48.64202,0.0,4.014499,3.0,64.01062,16.025425,8.999989,6.374992,2.932,0.0,-18.609375,0.20812988,0.0,0.0,0.0,0.0,0.0,0.9873047,1.0,56.87561,3.9062495,116.18796,130.83316,0.0,86.99999,48.73047,1.0,117.32001,130.0976,480.375,649.875,0.08659956,207.625,0.0,236.40625,65.35555,41.99998,72.454834,1.0,39.02,62.4375,1.3366699,34.695435,75.50049,99.998474,3.359375,-9.997559,0.0,37.81,39.29,1.4799995,-5.48,0.0,0.16,0.0,0.0,0.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.743778,0
886.364,1.3736761,2.1911573,0.6239369,0.73041445,91.83122,0.0,14.463351,3.5336022,297.417,80.49914,0.0,97.74432,0.0,0.0,445.5,204.375,1925.0,8.627451,-8.4140625,0.3079834,128.71288,19043.17,19236.334,1100.0834,499.89316,49.956097,48.875164,0.0,3.992849,3.0,64.29443,16.00183,8.999989,6.374992,2.932,0.0,-18.328125,0.2006836,0.0,0.0,0.0,0.0,0.0,0.9873047,1.0,56.877136,3.9062495,116.51239,132.71878,0.0,86.99999,49.414062,1.0,117.63509,132.03787,480.375,649.875,0.06927965,208.5,0.0,240.03125,66.2892,41.99998,72.84546,1.0,39.16,60.21875,1.3366699,41.793823,76.397705,99.998474,3.3032227,-9.997559,0.0,38.18,39.41,1.2299995,-5.69,0.0,0.0,0.0,0.0,0.0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.000027,0
886.383,1.3389409,2.170213,0.6254276,0.7395707,91.83122,0.0,14.477861,3.5806699,297.5026,80.35534,0.0,97.74432,0.0,0.0,445.5,204.0,1922.0,8.627451,-8.328125,0.3164673,130.11418,19079.787,19252.256,1100.0834,499.89316,50.210434,48.98114,0.0,3.9755292,3.0,64.463806,15.980594,8.624989,5.9999924,2.932,0.0,-18.101562,0.19433594,0.0,0.0,0.0,0.0,0.0,0.9863281,1.0,56.877136,3.9062495,116.78332,134.06924,0.0,86.99999,50.0,1.0,117.89214,133.406,480.375,649.875,0.055423718,208.53125,0.0,243.0,66.75603,41.99998,73.14453,1.0,39.27,58.3125,1.3366699,48.1781,77.02026,99.998474,3.3618164,-9.997559,0.0,38.3,39.47,1.170002,-5.69,0.0,-0.32,0.0,0.0,0.0,0.0,6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.103149,0
886.403,1.2911527,2.1430852,0.63186157,0.75525475,91.83122,0.0,14.482159,3.6199753,295.52432,79.69661,6.0,97.74432,0.0,0.0,445.5,204.0,1919.0,8.627451,-8.4375,0.32843018,132.22028,19192.82,19298.955,1100.0834,499.89316,49.595787,49.320255,0.0,3.9616733,3.0,64.53247,15.961482,8.624989,5.9999924,2.932,0.0,-18.039062,0.18737793,0.0,0.0,0.0,0.0,0.0,0.9863281,1.0,56.880188,3.9062495,117.761116,136.58339,0.0,86.99999,50.878906,1.0,118.67986,136.74757,480.375,649.875,0.044338975,210.0625,0.0,247.75,67.222855,41.99998,74.12109,1.0,39.37,56.21875,1.3366699,53.900146,78.411865,99.998474,3.383789,-9.997559,0.0,38.41,39.71,1.2999992,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.206273,0
886.424,1.2129221,2.132234,0.6330057,0.76394457,91.83122,0.0,14.473449,3.7618313,293.52716,79.03446,6.0,97.74432,0.0,0.0,445.5,204.0,1919.0,8.627451,-8.3984375,0.3361206,133.50551,19199.188,19337.162,1100.0834,499.89316,50.04088,48.53605,0.0,3.9505885,3.0,64.80408,15.944282,8.624989,5.9999924,2.952,0.0,-17.539062,0.18188477,0.0,0.0,0.0,0.0,0.0,0.9863281,1.0,56.887817,3.9062495,117.94506,137.88896,0.0,86.99999,52.05078,1.0,119.01152,137.2285,480.375,649.875,0.035471182,210.5625,0.0,250.6875,67.689674,41.99998,74.51172,1.0,39.65,54.5625,1.3366699,63.479614,78.601074,99.998474,3.383789,-9.997559,0.0,38.55,39.83,1.2800026,-5.46,0.0,-0.08,0.0,0.0,0.0,0.0,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.243772,0
886.443,1.1303377,2.1091437,0.6357408,0.78344387,91.83122,0.0,14.473211,3.7885175,293.64932,79.06736,6.0,97.74432,0.0,0.0,445.5,204.0,1919.0,8.627451,-7.9453125,0.348938,135.78574,19465.055,19343.0,1100.0834,499.89316,46.098648,48.578438,0.0,3.9417207,3.0,62.738037,15.928802,8.624989,5.9999924,2.952,0.0,-17.0625,0.17718506,0.0,0.0,0.0,0.0,0.0,0.984375,1.0,56.863403,3.9062495,118.51545,141.15576,0.0,86.99999,53.320312,1.0,119.56708,141.08417,480.375,649.875,0.028376946,211.21875,0.0,257.1875,68.1565,41.99998,75.21973,1.0,39.67,53.15625,1.3366699,70.9137,80.09033,99.998474,3.383789,-9.997559,0.0,38.51,40.01,1.5,-5.18,0.0,0.16,0.0,0.0,0.0,0.0,6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.259395,0
886.463,1.0642701,2.0811577,0.64121836,0.80006045,91.83122,0.0,14.467185,3.8712678,291.58304,78.510994,6.0,97.74432,0.0,0.0,445.5,204.0,1925.0,8.627451,-7.7734375,0.35992432,137.78404,19578.62,19384.924,1100.0834,499.89316,44.487846,48.832775,0.0,3.9346266,3.0,61.546326,15.914869,8.2499895,5.9999924,2.952,0.0,-16.976562,0.17547607,0.0,0.0,0.0,0.0,0.0,0.98535156,1.0,56.86798,3.9062495,119.21042,143.49678,0.0,86.99999,54.39453,1.0,120.19724,143.00786,480.375,649.875,0.022701558,212.34375,0.0,262.8125,69.55698,41.99998,76.09863,1.0,39.91,52.65625,1.3366699,79.0741,80.68848,99.998474,3.383789,-9.997559,0.0,38.85,40.01,1.1599998,-5.46,0.0,0.0,0.0,0.0,0.0,0.0,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.340643,0
886.484,0.9714161,2.0699632,0.64484257,0.8141339,91.83122,0.0,14.462967,3.9720917,289.55853,78.20965,6.0,97.74432,0.0,0.0,458.25,204.0,1924.0,8.627451,-7.828125,0.36999512,139.51703,19486.281,19422.602,1100.0834,499.89316,46.564934,49.108307,0.0,3.928951,3.0,62.71515,15.90233,8.2499895,5.9999924,1.904,0.0,-16.929688,0.17114258,0.0,0.0,0.0,0.0,0.0,0.9863281,1.0,56.87561,3.9062495,119.763725,145.58134,0.0,86.99999,55.273438,1.0,120.628426,145.25491,480.75,649.875,0.018161247,213.9375,0.0,267.4375,70.49063,41.99998,76.63574,1.0,39.96,51.34375,1.3366699,79.0741,81.5918,99.998474,3.383789,-9.997559,0.0,38.98,40.19,1.2099991,-5.35,0.0,-0.32,0.0,0.0,0.0,0.0,6.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.443766,0
886.504,0.89713293,2.0467353,0.64890647,0.8266812,91.83122,0.0,14.471733,4.052364,289.587,78.176704,6.0,97.74432,0.0,0.0,458.25,204.0,1922.0,8.627451,-7.203125,0.3781128,140.9598,19480.443,19473.014,1100.0834,499.89316,47.30675,49.489815,0.0,3.9244108,3.0,63.146973,15.891045,8.2499895,5.9999924,1.904,0.0,-17.0,0.16833496,0.0,0.0,0.0,0.0,0.0,0.9863281,1.0,56.892395,3.9062495,120.05513,147.01468,0.0,86.99999,56.054688,1.0,121.0513,146.77231,480.75,649.875,0.014528997,215.125,0.0,271.5,70.95745,41.99998,77.19116,1.0,40.2,50.5,1.3366699,79.089355,82.22656,99.998474,3.383789,-9.997559,0.0,38.98,40.24,1.2600021,-5.26,0.0,0.16,0.0,0.0,0.0,0.0,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8093896,0
886.523,0.79770637,2.037444,0.65244555,0.84037304,91.83122,0.0,14.489588,4.09464,287.59943,77.55944,6.0,97.74432,0.0,0.0,458.25,204.0,1919.0,8.627451,-7.0859375,0.38653564,142.62643,19442.766,19508.57,1100.0834,499.89316,48.578438,49.765347,0.0,3.9207785,3.0,64.23645,15.880888,8.2499895,5.9999924,1.904,0.0,-17.023438,0.16479492,0.0,0.0,0.0,0.0,0.0,0.9863281,1.0,56.895447,3.9062495,120.446465,148.9002,0.0,86.99999,56.933594,1.0,121.43272,148.92816,480.75,649.875,0.011623198,216.1875,0.0,276.0625,70.95745,41.99998,77.67944,1.0,40.2,49.4375,1.3366699,79.14429,83.12988,99.998474,3.395996,-9.997559,0.0,39.44,40.43,0.9900017,-5.49,0.0,0.24,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1093884,0
886.544,0.7181651,2.0337276,0.65855694,0.85292035,91.83122,0.0,14.46693,4.1514134,287.6193,77.443726,6.0,97.74432,0.0,0.0,458.25,203.625,1920.0,8.627451,-6.8515625,0.39349365,144.23503,19445.951,19554.738,1100.0834,499.89316,50.379993,50.46477,0.0,3.9178727,3.0,64.94141,15.871747,8.2499895,5.624993,1.936,0.0,-17.046875,0.1619873,0.0,0.0,0.0,0.0,0.0,0.9892578,1.0,56.90155,3.9062495,121.37242,150.88895,0.0,86.99999,57.617188,1.0,122.22873,151.03427,481.5,649.875,0.009298558,217.625,0.0,279.625,70.49063,41.99998,78.68652,1.0,40.4,48.59375,1.3366699,79.19617,83.70972,99.998474,3.4423828,-9.997559,0.0,39.48,40.51,1.0299988,-5.41,0.0,-0.32,0.0,0.0,0.0,0.0,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5406375,0
886.563,0.6345321,2.0134912,0.6626019,0.86207646,91.83122,0.0,14.439351,4.2857485,287.70135,77.50619,6.0,97.74432,0.0,0.0,458.25,203.625,1924.0,8.627451,-6.078125,0.39837646,145.21346,19417.295,19610.99,1100.0834,499.89316,52.054382,50.931057,0.0,3.915548,3.0,65.90576,15.86352,8.2499895,5.624993,1.936,0.0,-17.085938,0.16247559,0.0,0.0,0.0,0.0,0.0,0.99121094,1.0,56.922913,3.9062495,121.67287,151.71559,0.0,86.99999,58.203125,1.0,122.64331,151.13377,481.5,649.875,0.007438847,219.1875,0.0,282.65625,70.49063,41.99998,79.30298,1.0,40.48,48.75,1.3366699,79.2511,83.64258,99.998474,3.4423828,-9.997559,0.0,39.47,40.54,1.0699997,-5.33,0.0,0.16,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9937615,0
886.583,0.5476257,2.0053966,0.66763043,0.8665273,91.83122,0.0,14.431765,4.329336,285.58746,77.09699,6.0,97.74432,0.0,0.0,458.25,203.625,1927.0,8.627451,-6.0234375,0.4006958,145.72755,19513.877,19670.424,1100.0834,499.89316,51.29137,51.43973,0.0,3.9136884,3.0,65.519714,15.856115,8.2499895,5.624993,1.936,0.0,-17.140625,0.16290283,0.0,0.0,0.0,0.0,0.0,0.9921875,1.0,56.939697,3.9062495,122.09643,151.94247,0.0,86.99999,58.496094,1.0,123.0579,151.30789,481.5,649.875,0.0059510777,220.46875,0.0,284.1875,70.49063,41.99998,79.88281,1.0,40.53,48.875,1.3366699,79.260254,83.61206,99.998474,3.4423828,-9.997559,0.0,39.8,40.83,1.0300026,-5.34,0.0,-0.32,0.0,0.0,0.0,0.0,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4906354,0
886.604,0.47810057,2.0021586,0.67355984,0.86432314,91.83122,0.0,14.444032,4.390785,285.5897,77.217804,6.0,97.74432,0.0,0.0,458.25,204.0,1931.0,8.627451,-6.0078125,0.40216064,146.10068,19506.979,19705.45,1100.0834,499.89316,52.859783,51.715263,0.0,3.9122007,3.0,66.42761,15.849451,8.2499895,5.9999924,2.008,0.0,-17.382812,0.16082764,0.0,0.0,0.0,0.0,0.0,0.9951172,1.0,56.956482,3.9062495,123.09345,151.68245,0.0,86.99999,58.496094,1.0,123.90366,151.43227,482.25,649.875,0.0047608623,221.5,0.0,284.0625,70.95745,41.99998,80.95703,1.0,40.72,48.25,1.3366699,79.24194,83.54492,99.998474,3.4423828,-9.997559,0.0,39.9,40.94,1.0399971,-5.31,0.0,-0.08,0.0,0.0,0.0,0.0,6.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1406345,0
886.622,0.40248048,1.9821136,0.67705405,0.8638992,91.83122,0.0,14.43504,4.535431,285.6475,77.39376,6.0,97.74432,0.0,0.0,458.25,204.0,1937.0,8.627451,-5.5703125,0.40405273,146.45723,19600.375,19743.127,1100.0834,499.89316,52.94456,52.075577,0.0,3.9110105,3.0,66.552734,15.843453,8.2499895,5.9999924,2.008,0.0,-17.507812,0.16070557,0.0,0.0,0.0,0.0,0.0,0.9970703,1.0,56.970215,3.9062495,123.4379,151.36328,0.0,86.99999,58.496094,1.0,124.26849,151.44885,482.25,649.875,0.00380869,223.53125,0.0,284.0625,70.95745,41.99998,81.48804,1.0,40.92,48.21875,1.3366699,79.263306,83.428955,99.998474,3.4423828,-9.997559,0.0,39.96,41.09,1.1300011,-5.19,0.0,0.32,0.0,0.0,0.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.746884,0
886.644,0.3419844,1.9740956,0.68147886,0.86546767,91.83205,0.0,14.428747,4.5852823,283.55707,77.06609,6.0,97.74432,0.0,0.0,458.25,204.0,1941.0,8.627451,-5.25,0.40515137,146.68939,19682.63,19807.87,1100.0834,499.89316,52.393497,52.605446,0.0,3.9100583,3.0,66.28113,15.838056,8.624989,5.9999924,2.008,0.0,-17.789062,0.16235352,0.0,0.0,0.0,0.0,0.0,0.9951172,1.0,57.009888,3.9062495,123.84091,151.15555,0.0,86.99999,58.496094,1.0,124.766,151.44057,482.25,649.875,0.003046952,224.9375,0.0,284.125,70.95745,41.99998,82.14111,1.0,41.07,48.71875,1.3366699,79.17786,83.35571,99.998474,3.4423828,-9.997559,0.0,40.19,41.18,0.9900017,-5.31,0.0,0.16,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4406333,0
886.662,0.29358754,1.9896383,0.6826829,0.8694947,91.83279,0.0,14.441919,4.643643,283.59723,77.236176,6.0,97.74432,0.0,0.0,458.25,204.0,1945.0,8.627451,-5.375,0.40655518,147.04593,19694.836,19816.36,1100.0834,499.89316,53.28368,52.647835,0.0,3.9092965,3.0,66.83655,15.833198,8.624989,5.9999924,2.076,0.0,-17.726562,0.16485596,0.0,0.0,0.0,0.0,0.0,0.9921875,1.0,57.052612,3.9062495,124.16102,152.01804,0.0,86.99999,58.691406,1.0,125.08109,151.53177,483.375,649.875,0.0024375615,225.0,0.0,285.03125,71.42428,41.99998,82.55005,1.0,41.19,49.46875,1.3153076,79.24194,83.288574,99.998474,3.4423828,-9.997559,0.0,40.41,41.36,0.95000076,-5.34,0.0,-0.56,0.0,0.0,0.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.243758,0
